,id,name,url
0,0301200020124000001,Оказание услуг по  адаптации и сопровождению экземпляров Систем КонсультантПлюс  на основе специального лицензионного сервисного  программного обеспечения  (в том числе специальной копии Системы КонсультантПлюс),https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0301200020124000001
1,0345200007324000003,Поставка программного обеспечения для защиты информации,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0345200007324000003
2,0377300006524000001,"Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленной и используемой версией программного продукта СПС КонсультантПлюс ",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0377300006524000001
3,0318200019324000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0318200019324000001
4,0358300325024000003,услуги по предоставлению защищенного виртуального центра обработки данных и организации доступа (IaaS),https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358300325024000003
5,0345200011124000001,"Информационные услуги с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными в ГБУК ЛО «Дом народного творчества» экземплярами Систем КонсультантПлюс в 2024 году",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0345200011124000001
6,0318200044424000001,Сертификат на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0318200044424000001
7,0173300004524000001,Оказание услуг по информированию населения муниципального округа Левобережный о деятельности органов местного самоуправления муниципального округа Левобережный,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173300004524000001
8,32413220296,Услуги по адаптации и сопровождению ранее установленных справочно-правовых систем КонсультантПлюс,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16301221
9,0160300057524000001,Оказание услуг по адаптации и сопровождению ранее установленных электронных баз данных Справочной правовой системы (СПС) КонсультантПлюс,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0160300057524000001
10,32413218142,"Услуги по сопровождению базы данных Электронного периодического справочника ""Система Гарант""										",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16297493
11,32413220279,Выполнение работ по развитию демонстрационной версии программного обеспечения для участников государственной итоговой аттестации по образовательным программам основного общего образования при проведении экзаменов в форме основного государственного экзамена в компьютерной форме,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16301208
12,0318300058324000006,"Оказание услуг по сопровождению системы электронного документооборота в администрации муниципального образования Староминский район (СЭД ""Дело"")",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318300058324000006
13,0121200000924000001,"Услуги по проведению мониторинга информационных материалов, распространяемых на территории Ставропольского края через средства массовой информации и информационно-телекоммуникационную сеть «Интернет», с использованием информационно-аналитической системы, с целью выявления и оперативного реагирования на материалы экстремистской направленности в 2024 году",https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0121200000924000001
14,32313106303,Право заключения договора на оказание услуг по мониторингу СМИ и социальных медиа для нужд ПАО «Россети Центр»,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16301147
15,32413220191,"оказание услуг по подключению, адаптации и сопровождению СПС «КонсультантПлюс»
",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16301139
16,0819600002524000004,Услуги по официальной публикации материалов администрации Краснотуранского района в печатном средстве массовой информации,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0819600002524000004
17,0358300380224000019,Услуга по сопровождению адаптированных экземпляров Систем: СПС Консультант Бюджетные организации смарт-комплект Оптимальный СпецВыпуск (в том числе специальная копия системы) №998434,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358300380224000019
18,0124300016024000009,"Оказание информационных услуг с использованием экземпляров специального выпуска системы КонсультантПлюс, принадлежащих администрации МО ""Коношское""",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0124300016024000009
19,32413220122,"Оказание услуг по пользованию аппаратно-программным комплексом цифрового хранения материалов для подготовки и доставки обязательных экземпляров продукции, созданной для теле-и/или радиовещания",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16301091
20,0165200000124000011,Оказание услуг по эксплуатации программных средств региональной инфраструктуры электронного правительства в части организации взаимодействия органов власти Томской области с программным решением Федерального реестра государственных услуг (функций),https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0165200000124000011
21,2084700000124000001,Оказание услуг по сопровождению прикладных программ финансово-экономического назначения (1С),https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=2084700000124000001
22,0372200057624000001,"Оказание информационных услуг по Сопровождению АИС Комплекс Программных Средств ""Виста-МЕД""",https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0372200057624000001
23,32413219428,"210914_ОК, участниками которого являются только субъекты малого и среднего предпринимательства на право заключения договора 
Лот 1: Установка и сопровождение информационно-справочной системы Техэксперт для ООО «Башэнерготранс»
",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16300141
24,32313023736,Выполнение работ по развитию функциональности Системы управления рабочими бригадами в части интеграции с системами обеспечения и управления ресурсами,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16301065
25,0126300029124000007,"Оказание услуг по сопровождению программного комплекса ""SAUMI""",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0126300029124000007
26,0116300000124000040,Оказание услуг по предоставлению сервиса 1C:Фреш-1C:Предприятие 8,https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0116300000124000040
27,0315100000524000001,Оказание  услуг по базовому сопровождению медицинской информационной системы «Медиалог» и передаче прав пользования,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0315100000524000001
28,2084700000124000002,Оказание информационных услуг по адаптации и сопровождению экземпляров Системы «Консультант Плюс»,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=2084700000124000002
29,0160300003624000015,Услуги по технической поддержке информационных технологий - Оказание  услуги по обновлению программного обеспечения АС «УРМ»,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0160300003624000015
30,0318200054824000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0318200054824000001
31,0373200077924000001,"Оказание комплексной услуги по техническому обслуживанию информационного портала ГБУ г. Москвы ""ГЦПиКР"" Центрразвития.москва   https://центрразвития.москва",https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373200077924000001
32,0145200000424000032,Оказание услуг по сопровождению региональной государственной информационной системы жилищно-коммунального хозяйства Ленинградской области,https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0145200000424000032
33,32413218378,Оказание услуг по внедрению,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16298814
34,0358300052924000001,"Услуги по информационному сопровождению для ГБУ РО ""ЦРБ"" в Целинском районе на 2024 год.",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358300052924000001
35,0352200005924000001,"Оказание услуг по обеспечению функционирования и развития государственной информационной системы Омской области ""Катарсис"" (Реестровый номер 2024.002468)",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0352200005924000001
36,0190300000224000009,Приобретение права использования антивирусного программного обеспечения в пределах простой (неисключительной) лицензии,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190300000224000009
37,0372200257524000001,"Оказание услуг по одноразовому обслуживанию сайтов www.kvd4.ru www.s.kvd4.ru для нужд Санкт-Петербургского государственного бюджетного учреждения здравоохранения ""Кожно-венерологический диспансер №4"" в 2024 году",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200257524000001
38,0358300052924000002,"Услуги по информационному сопровождению для ГБУ РО ""ЦРБ"" в Целинском районе на 2024 год.",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358300052924000002
39,32413220063,Поставка лицензии на ПО Антивирус,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16300444
40,0358300032224000004,"Приобретение лицензий, продление неисключительных прав на программное обеспечение для Комитета по управлению имуществом города Волгодонска ",https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0358300032224000004
41,32413220060,оказание услуг по начислению и организации сбора платы с населения за предоставленные жилищно-коммунальные услуги,https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16300950
42,0845500000224000002,"оказание услуг по обновлению, модернизации, информационному сопровождению, формированию и адаптации раннее установленных экземпляров комплектов и/или частей комплектов (информационных блоков, разделов) текущих версий электронного периодического справочника «Система ГАРАНТ», содержащих информацию о текущем состоянии законодательства Российской Федерации для нужд ГКУ ЛО «ДДЛО» в 2024 году",https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0845500000224000002
43,0163200000324000175,"0094 (аэф/у) Оказание услуг по технической поддержке и абонентскому обслуживанию автоматизированной системы управления государственным и муниципальным имуществом Смоленской области, используемой Министерством имущественных и земельных отношений Смоленской области на основании неисключительных прав на программное обеспечение автоматизированной системы управления государственным и муниципальным имуществом (АС «УГМИ»), системы межведомственного взаимодействия «СМЭВ-ДИАЛОГ» (СМВ «СМЭВ-ДИАЛОГ»).",https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0163200000324000175
44,32413192418,"Оказание услуг по предоставлению онлайн доступа к  информационно-справочной системе « Техэксперт: Лаборатория. Инспекция. Сертификация» для нужд филиала ФБУЗ ""Центр гигиены и эпидемиологии в Воронежской области"" в Семилукском, Нижнедевицком, Репьевском, Хохольском районах",https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16300889
45,0190200000324000058,Оказание услуг по предоставлению прав и сопровождению справочно-правовой системы,https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190200000324000058
